text,labels
"Question: Does the database and document confirm this is a hiking backpack? Answer: Yes, both describe features like 'waterproof material and multiple compartments.'",0
"Question: Is there creative language in the marketing text? Answer: Yes, it describes the product as 'reinventing comfort one step at a time,' which is creative.",1
"Question: Does the database suggest enhanced durability? Answer: Yes, it highlights 'reinforced stitching for longer life,' but lacks independent testing results.",1
"Question: Is the document clear about eco-friendly certifications? Answer: Yes, it mentions 'certified organic materials,' but lacks detailed documentation.",1
"Question: Can we infer portability from the design description? Answer: Yes, it mentions 'lightweight and compact,' though portability isn’t explicitly stated.",1
"Question: Is the database entry sufficient to classify this as a tablet? Answer: Yes, it lists 'touchscreen and long battery life,' but no images are included.",1
"Question: Is the image related to musical instruments? Answer: No, the image shows office equipment, not musical instruments.",2
"Question: Does the database confirm this is a yearly subscription? Answer: No, it describes a one-time purchase product.",2
"Question: Does the document describe artistic features? Answer: No, it focuses on technical aspects rather than aesthetics.",2
"Question: Based on the database and accompanying document, is this travel-related? Answer: No, both sources describe home appliances.",2
"Question: Is there evidence of family-friendly themes? Answer: No, the content focuses on professional tools, not family-oriented themes.",2
"Question: Does the packaging confirm this is eco-friendly? Answer: Yes, it highlights 'made from recycled materials' explicitly.",0
"Question: Is there a customer service phone number in the database entry? Answer: Yes, it lists '+1-800-555-1234' under contact information.",0
"Question: Does the document confirm this is a hybrid appliance? Answer: Yes, it mentions 'dual functionality for greater efficiency.'",0
"Question: Does the row specify this is for advanced users? Answer: Yes, it mentions 'designed for experienced professionals' in the details.",0
"Question: Does the database and document confirm this is a VR headset? Answer: Yes, both describe features like 'immersive 360-degree viewing.'",0
"Question: Is there creative phrasing in the course description? Answer: Yes, it refers to the course as 'unlocking the secrets of the digital future,' which is creative.",1
"Question: Does the database suggest premium materials? Answer: Yes, it highlights 'crafted with top-grade materials,' but lacks certifications.",1
"Question: Is the document clear about energy-saving features? Answer: Yes, it mentions 'low energy consumption,' but lacks detailed metrics.",1
"Question: Can we infer outdoor durability from the description? Answer: Yes, it mentions 'weather-resistant coating,' though it’s not directly emphasized.",1
"Question: Is the database entry sufficient to classify this as a coffee machine? Answer: Yes, it lists 'automatic brewing and frothing,' but no visuals are included.",1
"Question: Is the image related to sports equipment? Answer: No, the image shows a home decor item, not sports equipment.",2
"Question: Does the database confirm this is a lifetime membership? Answer: No, it mentions a limited-term subscription.",2
"Question: Does the document describe any artistic inspiration? Answer: No, the document focuses on functionality rather than design.",2
"Question: Based on the database and accompanying document, is this for outdoor use? Answer: No, both describe indoor appliances.",2
"Question: Is there evidence of educational themes? Answer: No, the document and database focus on culinary tools.",2
"Question: Does the database and document confirm this is a fitness product? Answer: Yes, both sources indicate it's a fitness tracker with heart rate monitoring.",0
"Question: Is there an image of a pet on the packaging? Answer: Yes, the package features a picture of a dog playing in a park, clearly visible on the front.",0
